id,Calories
767814,54.468
767815,40.403
767816,85.703
767817,69.211
767818,12.566
767819,102.241
767820,132.144
767821,18.044
767822,134.89
767823,207.576
767824,147.984
767825,209.408
767826,66.025
767827,91.767
767828,145.063
767829,142.338
767830,54.648
767831,66.769
767832,75.32
767833,25.238
767834,73.38
767835,116.684
767836,21.463
767837,123.526
767838,15.132
767839,75.46
767840,188.151
767841,132.235
767842,159.121
767843,12.138
767844,93.235
767845,24.582
767846,26.015
767847,30.751
767848,145.096
767849,74.517
767850,11.215
767851,59.124
767852,166.838
767853,7.665
767854,185.642
767855,215.523
767856,154.816
767857,178.079
767858,69.801
767859,49.449
767860,32.828
767861,43.762
767862,74.311
767863,35.695
767864,7.11
767865,112.119
767866,17.639
767867,153.789
767868,24.243
767869,171.203
767870,54.275
767871,55.31
767872,18.283
767873,62.565
767874,54.732
767875,19.846
767876,160.431
767877,30.743
767878,37.001
767879,53.634
767880,154.914
767881,29.293
767882,114.913
767883,23.007
767884,35.495
767885,22.988
767886,171.972
767887,192.964
767888,5.276
767889,101.716
767890,157.584
767891,200.281
767892,131.479
767893,129.555
767894,37.028
767895,35.714
767896,107.772
767897,53.642
767898,182.247
767899,108.496
767900,145.858
767901,34.766
767902,42.354
767903,50.958
767904,145.647
767905,188.585
767906,31.849
767907,175.16
767908,50.042
767909,116.819
767910,141.512
767911,174.299
767912,101.518
767913,184.341
767914,17.749
767915,28.657
767916,53.251
767917,85.402
767918,18.321
767919,60.416
767920,190.686
767921,103.611
767922,110.078
767923,60.47
767924,30.967
767925,40.458
767926,54.169
767927,82.835
767928,35.868
767929,208.702
767930,129.711
767931,13.559
767932,28.506
767933,22.091
767934,14.026
767935,71.525
767936,129.983
767937,146.178
767938,70.43
767939,55.63
767940,74.678
767941,10.581
767942,129.855
767943,137.844
767944,8.488
767945,11.461
767946,132.886
767947,129.0
767948,79.971
767949,18.772
767950,23.655
767951,71.606
767952,190.911
767953,162.762
767954,57.44
767955,80.214
767956,21.731
767957,145.726
767958,153.591
767959,170.009
767960,147.135
767961,135.063
767962,19.191
767963,21.683
767964,16.116
767965,37.606
767966,157.546
767967,14.251
767968,56.744
767969,140.317
767970,67.307
767971,37.366
767972,3.811
767973,181.639
767974,157.784
767975,172.21
767976,105.308
767977,10.336
767978,37.995
767979,62.984
767980,36.055
767981,115.132
767982,67.038
767983,118.259
767984,161.457
767985,101.367
767986,13.405
767987,109.137
767988,72.889
767989,84.524
767990,41.226
767991,71.56
767992,109.675
767993,127.12
767994,4.671
767995,131.592
767996,100.855
767997,70.254
767998,10.829
767999,95.459
768000,10.65
768001,75.991
768002,69.475
768003,38.279
768004,13.377
768005,194.655
768006,91.755
768007,56.403
768008,70.897
768009,20.621
768010,30.19
768011,51.528
768012,14.404
768013,177.345
768014,145.952
768015,51.425
768016,175.013
768017,117.051
768018,162.616
768019,64.146
768020,1.917
768021,134.369
768022,72.848
768023,129.249
768024,196.836
768025,51.908
768026,27.824
768027,188.008
768028,13.285
768029,56.871
768030,13.44
768031,44.259
768032,125.778
768033,220.412
768034,21.626
768035,111.235
768036,214.277
768037,109.522
768038,39.125
768039,182.429
768040,175.466
768041,11.574
768042,36.879
768043,46.103
768044,184.169
768045,63.033
768046,106.298
768047,30.586
768048,34.29
768049,73.829
768050,114.486
768051,23.223
768052,12.672
768053,57.5
768054,149.681
768055,139.688
768056,22.332
768057,147.366
768058,163.218
768059,172.241
768060,30.527
768061,171.699
768062,20.465
768063,37.584
768064,109.418
768065,179.419
768066,51.087
768067,46.382
768068,154.585
768069,159.14
768070,14.707
768071,90.836
768072,146.164
768073,177.567
768074,36.195
768075,7.723
768076,235.139
768077,37.562
768078,181.377
768079,131.274
768080,53.532
768081,169.364
768082,130.709
768083,7.69
768084,158.487
768085,131.475
768086,92.848
768087,77.249
768088,130.782
768089,192.389
768090,3.337
768091,171.898
768092,27.536
768093,20.375
768094,31.624
768095,109.709
768096,20.677
768097,184.447
768098,19.153
768099,67.685
768100,39.558
768101,90.323
768102,6.978
768103,31.259
768104,214.273
768105,53.599
768106,90.015
768107,95.251
768108,52.963
768109,38.352
768110,12.98
768111,23.917
768112,62.041
768113,103.851
768114,157.785
768115,100.934
768116,167.767
768117,9.566
768118,140.41
768119,155.681
768120,139.369
768121,74.922
768122,24.069
768123,108.445
768124,89.62
768125,112.79
768126,228.098
768127,116.283
768128,202.841
768129,48.593
768130,62.564
768131,38.029
768132,42.922
768133,16.11
768134,60.048
768135,37.814
768136,74.695
768137,24.512
768138,210.923
768139,134.975
768140,129.268
768141,30.978
768142,83.598
768143,11.92
768144,185.252
768145,19.359
768146,141.303
768147,4.978
768148,144.923
768149,30.127
768150,31.284
768151,172.623
768152,17.262
768153,138.251
768154,168.855
768155,90.962
768156,114.27
768157,22.955
768158,24.331
768159,78.185
768160,39.004
768161,126.252
768162,170.721
768163,2.463
768164,104.605
768165,88.113
768166,171.877
768167,92.358
768168,153.887
768169,114.346
768170,122.165
768171,150.974
768172,68.083
768173,113.15
768174,227.018
768175,116.752
768176,15.981
768177,86.585
768178,83.201
768179,22.203
768180,191.874
768181,95.241
768182,167.407
768183,104.736
768184,4.677
768185,13.87
768186,70.286
768187,153.054
768188,64.762
768189,49.729
768190,3.283
768191,89.739
768192,54.717
768193,205.563
768194,146.576
768195,183.948
768196,41.588
768197,27.061
768198,93.906
768199,92.513
768200,3.537
768201,169.809
768202,6.861
768203,20.786
768204,139.32
768205,95.022
768206,154.138
768207,62.838
768208,11.04
768209,187.749
768210,122.22
768211,94.835
768212,29.986
768213,90.431
768214,181.451
768215,68.95
768216,6.153
768217,17.849
768218,149.045
768219,28.701
768220,110.104
768221,25.136
768222,15.108
768223,3.014
768224,160.381
768225,92.516
768226,146.435
768227,89.381
768228,17.108
768229,24.445
768230,95.378
768231,258.541
768232,199.832
768233,56.389
768234,160.897
768235,34.646
768236,17.474
768237,188.02
768238,72.971
768239,35.395
768240,120.308
768241,144.425
768242,47.475
768243,144.508
768244,10.321
768245,121.573
768246,29.597
768247,130.84
768248,59.668
768249,59.336
768250,118.914
768251,139.591
768252,7.039
768253,17.826
768254,88.406
768255,79.113
768256,29.44
768257,178.264
768258,33.06
768259,27.617
768260,2.843
768261,78.412
768262,35.673
768263,67.362
768264,102.422
768265,42.865
768266,155.626
768267,200.063
768268,116.702
768269,97.678
768270,91.417
768271,49.736
768272,95.504
768273,20.286
768274,16.559
768275,153.674
768276,151.952
768277,26.34
768278,8.626
768279,27.262
768280,104.649
768281,126.031
768282,39.243
768283,203.072
768284,96.246
768285,12.981
768286,255.724
768287,130.063
768288,42.542
768289,161.255
768290,10.163
768291,22.435
768292,53.502
768293,78.557
768294,181.873
768295,128.995
768296,65.822
768297,178.845
768298,32.976
768299,57.411
768300,82.862
768301,85.523
768302,48.829
768303,184.031
768304,135.302
768305,115.276
768306,26.715
768307,69.365
768308,129.537
768309,53.549
768310,172.597
768311,66.608
768312,19.234
768313,101.959
768314,173.828
768315,202.154
768316,60.982
768317,3.373
768318,25.0
768319,165.853
768320,161.82
768321,18.735
768322,75.458
768323,75.666
768324,183.281
768325,23.295
768326,130.769
768327,24.905
768328,29.188
768329,56.276
768330,20.74
768331,208.413
768332,6.947
768333,26.523
768334,217.963
768335,19.113
768336,96.757
768337,134.203
768338,6.877
768339,146.49
768340,31.304
768341,201.37
768342,75.835
768343,86.348
768344,106.906
768345,147.27
768346,170.66
768347,71.301
768348,215.864
768349,112.387
768350,76.706
768351,16.368
768352,46.274
768353,14.041
768354,55.644
768355,64.728
768356,133.667
768357,22.842
768358,101.979
768359,227.119
768360,133.854
768361,54.808
768362,6.053
768363,21.129
768364,130.842
768365,188.108
768366,124.476
768367,175.432
768368,98.81
768369,125.724
768370,146.253
768371,28.831
768372,28.642
768373,125.583
768374,17.097
768375,42.086
768376,202.158
768377,64.45
768378,63.901
768379,37.94
768380,16.904
768381,27.485
768382,20.462
768383,132.238
768384,128.844
768385,33.454
768386,3.779
768387,191.138
768388,14.024
768389,9.155
768390,14.139
768391,104.999
768392,78.426
768393,96.016
768394,126.733
768395,94.182
768396,9.851
768397,197.072
768398,210.391
768399,107.91
768400,6.064
768401,27.72
768402,67.888
768403,144.744
768404,19.614
768405,36.911
768406,104.39
768407,89.832
768408,40.206
768409,30.054
768410,100.418
768411,46.792
768412,90.143
768413,14.026
768414,206.034
768415,60.181
768416,155.627
768417,49.645
768418,62.892
768419,126.671
768420,53.04
768421,23.64
768422,199.983
768423,57.26
768424,83.871
768425,173.94
768426,124.702
768427,47.317
768428,141.389
768429,4.284
768430,81.022
768431,92.161
768432,183.917
768433,149.415
768434,89.883
768435,195.585
768436,137.948
768437,219.958
768438,49.185
768439,36.326
768440,35.032
768441,169.539
768442,30.082
768443,125.044
768444,59.073
768445,57.049
768446,175.697
768447,29.822
768448,146.089
768449,107.02
768450,101.937
768451,216.696
768452,39.449
768453,239.377
768454,98.197
768455,187.016
768456,7.041
768457,93.899
768458,12.531
768459,57.006
768460,16.142
768461,68.056
768462,21.805
768463,14.93
768464,151.464
768465,4.772
768466,25.915
768467,6.758
768468,192.898
768469,124.232
768470,194.489
768471,205.744
768472,75.372
768473,44.464
768474,110.498
768475,8.24
768476,203.988
768477,134.582
768478,68.787
768479,141.688
768480,58.925
768481,102.955
768482,161.177
768483,71.842
768484,13.067
768485,25.135
768486,139.686
768487,100.527
768488,17.634
768489,15.559
768490,52.364
768491,205.767
768492,100.147
768493,107.071
768494,13.311
768495,24.518
768496,68.296
768497,89.667
768498,13.352
768499,87.109
768500,13.963
768501,193.333
768502,98.549
768503,133.474
768504,123.643
768505,6.783
768506,58.757
768507,23.353
768508,31.04
768509,145.242
768510,91.216
768511,15.561
768512,144.467
768513,71.106
768514,40.277
768515,67.717
768516,66.419
768517,52.483
768518,4.586
768519,167.709
768520,33.835
768521,62.495
768522,25.479
768523,43.511
768524,90.202
768525,15.982
768526,71.295
768527,110.237
768528,55.307
768529,1.439
768530,67.688
768531,3.644
768532,73.758
768533,51.174
768534,9.76
768535,92.549
768536,61.888
768537,72.145
768538,18.339
768539,63.031
768540,152.505
768541,224.352
768542,40.023
768543,68.396
768544,233.412
768545,72.634
768546,181.082
768547,15.939
768548,34.47
768549,187.253
768550,46.259
768551,79.629
768552,187.348
768553,153.336
768554,118.321
768555,61.532
768556,45.043
768557,17.551
768558,77.15
768559,188.685
768560,188.718
768561,5.625
768562,140.961
768563,8.943
768564,137.048
768565,161.037
768566,92.111
768567,177.051
768568,88.974
768569,40.141
768570,26.003
768571,30.123
768572,5.232
768573,111.468
768574,38.424
768575,7.349
768576,40.659
768577,40.105
768578,174.598
768579,44.602
768580,78.961
768581,41.708
768582,36.129
768583,94.207
768584,126.252
768585,56.172
768586,115.681
768587,49.529
768588,100.154
768589,5.336
768590,9.019
768591,158.119
768592,10.922
768593,64.75
768594,123.842
768595,117.444
768596,226.773
768597,7.826
768598,214.456
768599,19.204
768600,51.708
768601,90.73
768602,148.139
768603,106.318
768604,92.104
768605,142.319
768606,96.849
768607,102.737
768608,112.686
768609,210.844
768610,113.666
768611,178.942
768612,124.547
768613,150.48
768614,180.518
768615,62.894
768616,69.632
768617,187.959
768618,14.145
768619,187.497
768620,18.437
768621,73.773
768622,235.308
768623,190.57
768624,34.074
768625,58.437
768626,42.601
768627,15.274
768628,4.815
768629,229.487
768630,121.483
768631,35.306
768632,47.005
768633,191.482
768634,22.075
768635,119.049
768636,9.131
768637,30.88
768638,19.603
768639,52.041
768640,17.579
768641,22.149
768642,76.174
768643,17.09
768644,9.197
768645,178.232
768646,63.864
768647,172.959
768648,17.885
768649,26.742
768650,95.54
768651,131.575
768652,128.967
768653,9.532
768654,37.658
768655,166.349
768656,31.248
768657,65.709
768658,157.641
768659,16.672
768660,30.329
768661,50.424
768662,88.786
768663,88.01
768664,19.631
768665,240.544
768666,150.227
768667,17.024
768668,55.617
768669,193.145
768670,146.494
768671,132.534
768672,39.645
768673,36.85
768674,111.016
768675,188.433
768676,176.527
768677,129.158
768678,86.166
768679,71.185
768680,78.319
768681,207.036
768682,15.669
768683,91.469
768684,90.041
768685,25.851
768686,11.318
768687,89.962
768688,3.113
768689,247.939
768690,13.671
768691,15.361
768692,32.151
768693,108.091
768694,43.388
768695,39.825
768696,185.386
768697,200.201
768698,93.844
768699,180.141
768700,30.956
768701,154.791
768702,109.631
768703,66.68
768704,60.487
768705,19.759
768706,38.583
768707,144.469
768708,156.949
768709,9.534
768710,173.316
768711,8.404
768712,149.475
768713,98.761
768714,70.687
768715,146.008
768716,53.177
768717,86.839
768718,71.734
768719,82.559
768720,31.473
768721,169.211
768722,21.552
768723,125.96
768724,68.022
768725,80.219
768726,87.661
768727,112.097
768728,41.143
768729,94.481
768730,26.815
768731,203.11
768732,47.987
768733,100.145
768734,8.23
768735,105.627
768736,168.022
768737,104.307
768738,38.742
768739,119.863
768740,61.111
768741,107.492
768742,23.344
768743,19.303
768744,22.378
768745,189.785
768746,23.242
768747,64.148
768748,53.298
768749,72.115
768750,38.761
768751,8.554
768752,221.202
768753,28.957
768754,65.926
768755,268.261
768756,36.937
768757,87.903
768758,15.923
768759,142.691
768760,93.811
768761,28.85
768762,47.469
768763,20.754
768764,25.757
768765,37.522
768766,125.089
768767,170.433
768768,70.16
768769,74.165
768770,9.517
768771,190.136
768772,89.877
768773,204.055
768774,183.266
768775,112.188
768776,125.378
768777,108.03
768778,53.081
768779,12.298
768780,55.243
768781,23.055
768782,199.895
768783,17.636
768784,96.873
768785,5.398
768786,21.917
768787,76.712
768788,152.794
768789,167.439
768790,142.475
768791,27.111
768792,175.572
768793,236.494
768794,68.948
768795,80.173
768796,35.239
768797,53.339
768798,152.122
768799,103.732
768800,15.671
768801,72.724
768802,21.266
768803,62.669
768804,125.349
768805,205.197
768806,17.832
768807,190.78
768808,171.637
768809,13.75
768810,18.725
768811,199.684
768812,21.828
768813,172.789
768814,17.584
768815,52.705
768816,148.215
768817,198.274
768818,100.586
768819,18.414
768820,207.725
768821,21.325
768822,114.967
768823,14.643
768824,1.558
768825,177.776
768826,156.387
768827,79.01
768828,83.321
768829,45.777
768830,28.524
768831,20.385
768832,27.983
768833,20.442
768834,29.022
768835,91.986
768836,74.902
768837,151.542
768838,25.842
768839,21.973
768840,71.482
768841,180.75
768842,10.204
768843,179.986
768844,11.817
768845,116.004
768846,227.431
768847,92.382
768848,61.894
768849,11.969
768850,25.319
768851,86.419
768852,8.846
768853,4.131
768854,88.618
768855,172.395
768856,131.767
768857,68.088
768858,50.035
768859,159.956
768860,19.937
768861,86.19
768862,14.378
768863,23.279
768864,21.783
768865,220.084
768866,178.578
768867,54.197
768868,237.137
768869,122.259
768870,78.205
768871,62.501
768872,103.642
768873,224.325
768874,141.455
768875,59.061
768876,34.704
768877,53.134
768878,111.203
768879,12.375
768880,127.452
768881,52.708
768882,132.077
768883,41.438
768884,165.068
768885,46.559
768886,17.384
768887,14.327
768888,78.391
768889,149.041
768890,103.777
768891,212.67
768892,189.262
768893,40.122
768894,31.075
768895,104.257
768896,119.299
768897,76.638
768898,88.328
768899,213.579
768900,20.836
768901,11.473
768902,15.949
768903,83.931
768904,156.78
768905,11.982
768906,30.417
768907,22.156
768908,15.928
768909,4.937
768910,163.616
768911,120.082
768912,149.009
768913,18.311
768914,138.716
768915,81.745
768916,6.744
768917,71.72
768918,37.072
768919,14.481
768920,83.297
768921,133.186
768922,183.325
768923,131.269
768924,30.469
768925,145.038
768926,9.594
768927,101.325
768928,42.145
768929,35.274
768930,68.376
768931,3.254
768932,215.486
768933,199.785
768934,235.071
768935,164.224
768936,44.986
768937,197.986
768938,29.934
768939,62.211
768940,156.829
768941,59.447
768942,91.524
768943,34.233
768944,27.752
768945,58.23
768946,97.156
768947,75.003
768948,4.573
768949,35.969
768950,94.206
768951,13.617
768952,191.279
768953,10.005
768954,201.154
768955,2.736
768956,164.827
768957,121.964
768958,33.858
768959,170.051
768960,42.856
768961,8.427
768962,78.817
768963,27.515
768964,102.783
768965,23.01
768966,73.697
768967,68.477
768968,120.416
768969,59.466
768970,73.587
768971,3.241
768972,87.152
768973,162.973
768974,2.945
768975,48.469
768976,5.843
768977,90.946
768978,202.263
768979,115.21
768980,24.512
768981,158.148
768982,94.556
768983,11.201
768984,61.377
768985,158.237
768986,29.744
768987,123.75
768988,211.818
768989,122.534
768990,84.441
768991,182.051
768992,187.254
768993,84.862
768994,30.509
768995,83.958
768996,225.281
768997,61.106
768998,31.491
768999,75.644
769000,90.046
769001,234.687
769002,187.746
769003,124.271
769004,106.84
769005,50.095
769006,64.142
769007,73.876
769008,42.092
769009,49.409
769010,166.418
769011,40.059
769012,75.733
769013,25.784
769014,80.832
769015,48.054
769016,73.773
769017,118.491
769018,42.594
769019,115.197
769020,98.34
769021,195.524
769022,141.218
769023,113.601
769024,173.2
769025,58.664
769026,23.246
769027,251.978
769028,51.984
769029,49.959
769030,143.097
769031,158.382
769032,57.88
769033,41.613
769034,69.318
769035,202.31
769036,147.722
769037,60.61
769038,109.827
769039,61.048
769040,43.84
769041,178.543
769042,55.247
769043,147.402
769044,3.807
769045,164.27
769046,255.676
769047,78.115
769048,122.091
769049,50.732
769050,28.795
769051,130.444
769052,7.48
769053,161.355
769054,140.149
769055,14.912
769056,45.957
769057,100.618
769058,153.004
769059,159.705
769060,39.336
769061,82.835
769062,59.691
769063,89.543
769064,42.081
769065,193.617
769066,4.458
769067,3.748
769068,224.549
769069,75.842
769070,103.705
769071,132.452
769072,245.704
769073,105.574
769074,187.994
769075,48.321
769076,66.325
769077,21.811
769078,205.113
769079,92.766
769080,110.022
769081,56.093
769082,95.243
769083,62.255
769084,78.755
769085,43.514
769086,42.598
769087,10.401
769088,66.549
769089,21.809
769090,121.247
769091,105.412
769092,49.345
769093,3.189
769094,168.303
769095,191.377
769096,5.725
769097,16.147
769098,49.465
769099,171.746
769100,12.333
769101,71.692
769102,131.159
769103,45.052
769104,112.887
769105,114.941
769106,13.608
769107,162.334
769108,24.845
769109,67.692
769110,108.483
769111,185.099
769112,223.302
769113,102.308
769114,7.607
769115,212.698
769116,213.473
769117,169.813
769118,35.2
769119,200.67
769120,114.514
769121,3.944
769122,87.209
769123,67.386
769124,121.33
769125,193.285
769126,34.744
769127,22.254
769128,61.647
769129,7.721
769130,7.103
769131,108.753
769132,41.725
769133,49.14
769134,141.748
769135,161.574
769136,162.502
769137,47.711
769138,115.339
769139,153.855
769140,148.873
769141,45.989
769142,135.493
769143,145.275
769144,11.963
769145,192.849
769146,149.04
769147,33.63
769148,28.557
769149,64.48
769150,158.235
769151,91.874
769152,92.006
769153,4.575
769154,54.034
769155,12.659
769156,254.146
769157,30.434
769158,31.587
769159,6.785
769160,47.215
769161,200.302
769162,113.214
769163,9.311
769164,15.766
769165,32.59
769166,139.984
769167,64.516
769168,53.334
769169,104.454
769170,126.987
769171,105.737
769172,68.972
769173,14.972
769174,65.814
769175,145.034
769176,55.993
769177,198.652
769178,166.629
769179,145.241
769180,74.322
769181,45.516
769182,92.118
769183,156.791
769184,18.918
769185,147.365
769186,196.769
769187,173.941
769188,49.861
769189,47.967
769190,153.698
769191,50.177
769192,91.107
769193,21.37
769194,22.275
769195,203.874
769196,206.568
769197,8.984
769198,62.076
769199,65.808
769200,92.549
769201,48.347
769202,33.353
769203,167.198
769204,76.038
769205,53.145
769206,3.953
769207,198.099
769208,49.011
769209,25.623
769210,13.264
769211,124.513
769212,144.865
769213,20.154
769214,84.873
769215,158.509
769216,66.853
769217,136.573
769218,228.163
769219,139.274
769220,23.066
769221,22.981
769222,156.162
769223,128.748
769224,169.457
769225,44.817
769226,139.681
769227,6.164
769228,68.424
769229,151.861
769230,23.93
769231,131.957
769232,3.253
769233,43.616
769234,20.24
769235,79.633
769236,33.858
769237,13.663
769238,132.082
769239,21.976
769240,36.879
769241,63.662
769242,21.452
769243,9.663
769244,37.141
769245,91.188
769246,45.007
769247,39.193
769248,27.215
769249,92.236
769250,12.267
769251,63.222
769252,79.189
769253,5.847
769254,67.169
769255,2.303
769256,5.99
769257,128.008
769258,191.852
769259,240.415
769260,201.666
769261,118.874
769262,141.857
769263,198.379
769264,84.927
769265,26.979
769266,52.31
769267,65.528
769268,58.245
769269,69.871
769270,13.636
769271,177.906
769272,134.982
769273,61.279
769274,89.87
769275,162.912
769276,140.593
769277,107.932
769278,9.44
769279,153.686
769280,35.836
769281,68.703
769282,23.723
769283,97.169
769284,84.978
769285,7.3
769286,16.968
769287,191.078
769288,86.2
769289,33.856
769290,12.288
769291,51.506
769292,3.872
769293,39.317
769294,97.901
769295,138.373
769296,21.619
769297,30.719
769298,29.103
769299,86.79
769300,39.454
769301,137.714
769302,235.58
769303,91.839
769304,24.596
769305,57.138
769306,4.586
769307,223.468
769308,57.018
769309,12.166
769310,208.713
769311,85.204
769312,73.209
769313,106.801
769314,65.905
769315,34.68
769316,56.886
769317,55.488
769318,99.534
769319,168.139
769320,25.155
769321,66.139
769322,9.538
769323,67.578
769324,20.892
769325,7.4
769326,13.685
769327,29.397
769328,9.235
769329,66.606
769330,51.389
769331,120.692
769332,20.673
769333,76.177
769334,36.386
769335,49.94
769336,119.672
769337,169.094
769338,124.537
769339,228.551
769340,157.183
769341,108.865
769342,6.51
769343,213.527
769344,64.095
769345,20.019
769346,82.799
769347,152.577
769348,37.846
769349,7.757
769350,36.312
769351,18.128
769352,155.485
769353,54.652
769354,64.607
769355,157.895
769356,80.408
769357,82.321
769358,143.915
769359,116.481
769360,174.377
769361,180.846
769362,152.695
769363,148.077
769364,228.456
769365,150.953
769366,81.615
769367,13.297
769368,158.4
769369,156.436
769370,9.606
769371,126.411
769372,2.156
769373,103.826
769374,99.024
769375,78.707
769376,53.329
769377,99.92
769378,66.363
769379,65.369
769380,61.956
769381,46.83
769382,133.728
769383,110.921
769384,146.795
769385,19.553
769386,4.833
769387,177.632
769388,99.619
769389,180.628
769390,167.371
769391,81.314
769392,72.566
769393,100.321
769394,72.641
769395,161.43
769396,50.419
769397,131.356
769398,167.295
769399,186.465
769400,32.049
769401,25.079
769402,146.825
769403,168.367
769404,114.766
769405,209.211
769406,110.622
769407,98.965
769408,33.71
769409,102.553
769410,188.069
769411,62.994
769412,28.257
769413,160.202
769414,74.486
769415,95.552
769416,13.97
769417,12.064
769418,210.294
769419,150.787
769420,145.943
769421,125.755
769422,205.218
769423,12.002
769424,17.356
769425,80.857
769426,111.993
769427,198.419
769428,154.742
769429,5.012
769430,220.383
769431,56.087
769432,38.403
769433,103.95
769434,162.408
769435,2.354
769436,61.546
769437,21.254
769438,69.88
769439,105.654
769440,145.039
769441,7.375
769442,96.369
769443,25.97
769444,23.162
769445,116.918
769446,73.939
769447,41.845
769448,123.643
769449,179.97
769450,129.296
769451,134.519
769452,46.473
769453,223.003
769454,12.328
769455,134.277
769456,25.279
769457,16.533
769458,196.067
769459,90.592
769460,81.205
769461,3.854
769462,29.338
769463,84.326
769464,51.332
769465,26.335
769466,117.678
769467,113.937
769468,16.708
769469,52.159
769470,97.883
769471,37.183
769472,154.698
769473,29.216
769474,108.543
769475,74.971
769476,6.382
769477,37.258
769478,115.174
769479,238.779
769480,130.663
769481,38.229
769482,64.73
769483,187.314
769484,162.206
769485,104.338
769486,100.853
769487,41.637
769488,79.191
769489,179.57
769490,160.767
769491,99.291
769492,169.832
769493,60.024
769494,125.219
769495,52.683
769496,57.804
769497,120.704
769498,65.164
769499,41.589
769500,16.144
769501,59.73
769502,61.55
769503,61.515
769504,27.046
769505,143.212
769506,70.475
769507,26.934
769508,154.288
769509,23.619
769510,161.84
769511,119.128
769512,52.67
769513,146.193
769514,198.188
769515,117.954
769516,30.591
769517,23.441
769518,48.725
769519,6.485
769520,52.621
769521,119.248
769522,150.403
769523,140.208
769524,239.094
769525,194.682
769526,229.571
769527,169.482
769528,105.569
769529,182.356
769530,42.995
769531,67.242
769532,111.386
769533,104.76
769534,28.294
769535,191.265
769536,76.379
769537,4.778
769538,8.152
769539,191.087
769540,29.228
769541,25.341
769542,221.009
769543,211.598
769544,12.011
769545,42.494
769546,51.239
769547,222.526
769548,47.755
769549,41.753
769550,123.664
769551,101.839
769552,161.356
769553,5.919
769554,64.441
769555,79.721
769556,47.647
769557,220.263
769558,2.797
769559,158.039
769560,171.181
769561,50.549
769562,120.959
769563,158.102
769564,36.072
769565,142.789
769566,78.879
769567,27.883
769568,35.395
769569,195.214
769570,6.304
769571,81.372
769572,65.352
769573,37.381
769574,55.414
769575,62.225
769576,133.819
769577,34.455
769578,8.024
769579,64.78
769580,14.435
769581,71.643
769582,66.115
769583,53.35
769584,76.607
769585,179.947
769586,6.506
769587,147.227
769588,103.436
769589,4.239
769590,157.647
769591,64.348
769592,80.927
769593,105.014
769594,81.464
769595,9.172
769596,101.604
769597,136.577
769598,122.957
769599,195.463
769600,10.081
769601,3.522
769602,117.007
769603,19.421
769604,16.546
769605,115.14
769606,100.372
769607,193.332
769608,186.659
769609,99.433
769610,37.58
769611,136.473
769612,25.431
769613,52.409
769614,72.26
769615,167.643
769616,95.977
769617,159.732
769618,59.133
769619,138.512
769620,77.564
769621,213.041
769622,123.596
769623,211.532
769624,52.9
769625,71.042
769626,101.6
769627,132.194
769628,186.433
769629,10.005
769630,109.161
769631,45.343
769632,84.344
769633,153.197
769634,116.147
769635,46.499
769636,63.541
769637,155.383
769638,53.287
769639,192.467
769640,20.67
769641,65.873
769642,193.068
769643,40.069
769644,25.315
769645,21.725
769646,63.286
769647,104.994
769648,36.435
769649,133.763
769650,29.041
769651,17.131
769652,128.59
769653,30.924
769654,80.808
769655,50.21
769656,171.83
769657,40.777
769658,82.125
769659,179.918
769660,77.251
769661,67.148
769662,147.08
769663,30.207
769664,179.279
769665,137.459
769666,159.315
769667,91.122
769668,104.984
769669,88.478
769670,8.858
769671,101.924
769672,256.81
769673,105.003
769674,9.222
769675,129.157
769676,214.329
769677,107.877
769678,69.412
769679,44.576
769680,104.253
769681,46.944
769682,16.035
769683,136.437
769684,55.104
769685,2.048
769686,31.928
769687,216.017
769688,12.176
769689,77.392
769690,57.393
769691,45.574
769692,58.805
769693,142.057
769694,146.349
769695,69.817
769696,79.022
769697,36.115
769698,194.823
769699,182.68
769700,134.462
769701,54.072
769702,34.823
769703,98.946
769704,145.047
769705,8.4
769706,109.257
769707,129.195
769708,44.896
769709,3.88
769710,37.318
769711,156.205
769712,72.209
769713,93.601
769714,65.129
769715,52.869
769716,86.456
769717,9.678
769718,215.803
769719,188.376
769720,155.789
769721,34.317
769722,119.915
769723,21.544
769724,60.592
769725,135.197
769726,14.413
769727,170.244
769728,61.773
769729,94.864
769730,118.559
769731,144.673
769732,24.751
769733,276.717
769734,32.828
769735,154.198
769736,18.521
769737,93.74
769738,206.862
769739,159.005
769740,65.889
769741,78.736
769742,82.107
769743,113.865
769744,27.725
769745,59.668
769746,192.378
769747,4.654
769748,259.097
769749,79.912
769750,78.382
769751,129.545
769752,159.743
769753,98.874
769754,224.09
769755,179.103
769756,165.625
769757,164.887
769758,37.992
769759,81.123
769760,241.869
769761,186.225
769762,21.593
769763,17.994
769764,232.995
769765,203.33
769766,6.956
769767,15.21
769768,74.851
769769,13.85
769770,129.506
769771,21.796
769772,15.748
769773,207.103
769774,151.468
769775,4.385
769776,57.396
769777,138.584
769778,121.46
769779,56.05
769780,90.655
769781,70.549
769782,13.649
769783,165.47
769784,6.813
769785,144.41
769786,67.01
769787,215.591
769788,9.3
769789,64.781
769790,229.521
769791,130.515
769792,34.641
769793,39.745
769794,26.16
769795,41.272
769796,36.084
769797,94.597
769798,77.76
769799,52.443
769800,167.315
769801,220.368
769802,125.451
769803,123.81
769804,11.735
769805,2.869
769806,23.244
769807,71.941
769808,128.105
769809,81.327
769810,99.405
769811,222.136
769812,217.789
